,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
8827,Negative,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
3218,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
3050,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1973,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
6067,Neutral,Positive,False,0.27893738140417457,0.3225806451612903,0.3984819734345351
4528,Negative,Positive,False,0.31274638633377133,0.3219448094612352,0.36530880420499345
7078,Positive,Positive,True,0.36507936507936506,0.2222222222222222,0.4126984126984127
217,Negative,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
7923,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
4672,Negative,Negative,True,0.36302032913843174,0.33688286544046464,0.30009680542110356
600,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
8531,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1399,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
2627,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
6259,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
5445,Negative,Neutral,False,0.3974358974358974,0.4230769230769231,0.1794871794871795
5866,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
2351,Positive,Positive,True,0.27893738140417457,0.3225806451612903,0.3984819734345351
2478,Negative,Negative,True,0.36302032913843174,0.33688286544046464,0.30009680542110356
378,Positive,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
2077,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
1734,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
9163,Positive,Positive,True,0.352,0.272,0.376
5983,Positive,Positive,True,0.3298279158699809,0.29063097514340347,0.3795411089866157
8769,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1974,Negative,Negative,True,0.36302032913843174,0.33688286544046464,0.30009680542110356
7552,Positive,Positive,True,0.352,0.272,0.376
3950,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
2545,Positive,Positive,True,0.30201342281879195,0.31543624161073824,0.3825503355704698
7018,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
7336,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
8261,Positive,Positive,True,0.27893738140417457,0.3225806451612903,0.3984819734345351
4983,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
8617,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1483,Neutral,Positive,False,0.27893738140417457,0.3225806451612903,0.3984819734345351
4653,Positive,Neutral,False,0.2530612244897959,0.40816326530612246,0.33877551020408164
2452,Neutral,Neutral,True,0.29545454545454547,0.44545454545454544,0.2590909090909091
9007,Neutral,Positive,False,0.3298279158699809,0.29063097514340347,0.3795411089866157
7625,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
3980,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
9542,Neutral,Neutral,True,0.3277098270771826,0.3631379164909321,0.30915225643188526
6954,Negative,Negative,True,0.7391304347826086,0.08695652173913043,0.17391304347826086
6726,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
163,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
8611,Negative,Negative,True,0.5294117647058824,0.14705882352941177,0.3235294117647059
6366,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
5012,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
4660,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
6425,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
294,Negative,Neutral,False,0.3974358974358974,0.4230769230769231,0.1794871794871795
8572,Positive,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
7924,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
1718,Negative,Neutral,False,0.3277098270771826,0.3631379164909321,0.30915225643188526
4155,Negative,Negative,True,0.6060606060606061,0.24242424242424243,0.15151515151515152
7540,Positive,Positive,True,0.31274638633377133,0.3219448094612352,0.36530880420499345
408,Negative,Negative,True,0.36302032913843174,0.33688286544046464,0.30009680542110356
3751,Neutral,Neutral,True,0.2530612244897959,0.40816326530612246,0.33877551020408164
1803,Positive,Neutral,False,0.2530612244897959,0.40816326530612246,0.33877551020408164
3466,Positive,Neutral,False,0.29545454545454547,0.44545454545454544,0.2590909090909091
9144,Neutral,Negative,False,0.36302032913843174,0.33688286544046464,0.30009680542110356
5519,Neutral,Neutral,True,0.33070866141732286,0.38320209973753283,0.28608923884514437
9068,Negative,Neutral,False,0.2530612244897959,0.40816326530612246,0.33877551020408164
1861,Positive,Positive,True,0.30201342281879195,0.31543624161073824,0.3825503355704698
